ra,dec,magnitude,distance_pc,temperature,catalog,source_id,color_bp_rp,proper_motion_ra,proper_motion_dec,radial_velocity,stellar_type,j_magnitude,h_magnitude,k_magnitude
264.5937743912241,-27.9798179083581,10.089661,426.98224167682014,,Gaia_DR3,4060473356022950400,0.7372093,7.395475959157819,-4.764233791468367,-0.18621296,,,,
265.2057165437989,-30.144302018726414,10.094018,651.2924295950883,,Gaia_DR3,4056928496097174400,0.24991322,-3.5533677512458333,-6.237380434015528,-26.132582,,,,
267.9306552415864,-27.739316526231047,10.094435,870.9078,4540.845,Gaia_DR3,4063661007641391872,1.6918325,2.0489492254383466,-3.3903863486250723,-78.43807,,,,
265.6302001043275,-28.73572187833225,10.099656,6485.8003,6292.0425,Gaia_DR3,4060180404854339328,0.8909893,1.3461988218829954,-0.7417202668056713,,,,,
266.41685,-29.0078,10.1,8000.0,,Known,IRS 16C,,,,,WN8,,,
266.992352955834,-30.2779711457452,10.101175,637.4575,5037.756,Gaia_DR3,4056043900329510144,1.4036674,-9.334590137175448,-16.16934768186291,16.213152,,,,
264.79877668181456,-30.09328253230015,10.103785,908.276244433156,,Gaia_DR3,4056976496653261056,1.7180882,-2.4632409399576476,-11.027382887252541,18.868248,,,,
267.0849746965826,-30.476727534226843,10.103974,151.3787,6000.903,Gaia_DR3,4056025586581850880,0.7286644,-19.11436989420754,-29.722374537207124,-13.573802,,,,
267.23342954674393,-27.366300929253068,10.104098,275.7865,4408.5684,Gaia_DR3,4057741722386215552,1.4085617,-14.074565771700001,-50.625370493726464,-103.11692,,,,
266.32586966461,-28.201325843915612,10.110332,1022.5577315193717,,Gaia_DR3,4057592463673271680,1.5421085,-2.311284085177073,-4.714697338407587,-27.354755,,,,
265.62877215221334,-30.5702912692459,10.117774,260.4479,6768.289,Gaia_DR3,4056704912967342848,0.7579746,3.992636759858686,-24.106411743440578,-24.526312,,,,
267.6093617612639,-30.1981494092283,10.120165,663.6215568284886,,Gaia_DR3,4056408942571168640,0.22626972,2.120362117189958,-0.16564520486613735,-11.309354,,,,
266.6785078362727,-28.933348515449083,10.122548,587.0686427937965,,Gaia_DR3,4057477324189198464,1.3642683,2.075097763639779,-13.54607329272314,-24.135525,,,,
267.70361290998164,-30.20204588372005,10.128824,1582.6632133491855,,Gaia_DR3,4056362208948039552,4.4722977,0.633698740619859,-6.979446076896509,-26.02254,,,,
267.57801021443186,-29.61342776796432,10.131999,664.97,4750.4937,Gaia_DR3,4057215674810315392,1.4639444,-1.6283380951335225,-22.67531244691165,-9.940617,,,,
266.5572578433539,-30.47143487764373,10.134168,282.28681053741263,,Gaia_DR3,4056762263676459264,0.9741459,2.6888101790026355,-11.801702663530339,21.062298,,,,
267.64527689950165,-29.533947726378205,10.135635,1961.7086,15043.54,Gaia_DR3,4057217839474216320,0.46825314,-0.2571575191040917,-2.2857756718149163,-36.92848,,,,
266.482002196374,-29.67044549652607,10.13686,2341.8667,3593.9875,Gaia_DR3,4056872416693080064,4.007206,2.3724962957454196,-2.9263739904429915,23.749828,,,,
266.2452580885346,-29.431441196673774,10.137249,761.5369,5036.031,Gaia_DR3,4057078854299923456,1.3710928,-6.3641798747788,-3.393590203050766,-82.48501,,,,
268.20048144565294,-28.284356924002317,10.138858,138.4165,5960.522,Gaia_DR3,4057438566479117184,0.7192383,-5.874723165207019,-65.71674076332701,-138.9618,,,,
267.90189059121553,-29.83794575758018,10.142556,2307.3167,5979.206,Gaia_DR3,4056445084636952064,0.95909023,0.20625048821308725,-3.2901900854185344,,,,,
266.89950060446216,-29.59493305057419,10.143168,2621.4139697664564,,Gaia_DR3,4057204336093939328,1.2758493,-0.47975913428241457,-2.4094612962710995,47.65233,,,,
268.07077889926677,-28.262640217001373,10.144653,1307.6008002306307,,Gaia_DR3,4057442101164526592,0.7190609,1.4968697035248877,-2.625695357702403,,,,,
267.9301436993817,-29.52267072551107,10.14519,1517.3127,17414.27,Gaia_DR3,4056471129307483136,0.72768307,-0.1572394410659986,-2.2842782250826597,,,,,
267.17491345326164,-30.01476542350916,10.1484165,426.06901832853333,,Gaia_DR3,4056054345689969408,1.3926783,-3.517495472749863,-11.776459772474363,25.964386,,,,
265.48761880334536,-27.28095199295966,10.148822,1545.1777,7386.0464,Gaia_DR3,4060889177572998400,1.2001276,-0.5474337197793687,-2.3022089144650955,,,,,
264.9952659139481,-28.908132096927837,10.151277,257.1439,6320.3857,Gaia_DR3,4060157688716536448,1.0327845,-17.477157470612536,-29.64687648675809,,,,,
265.3195984756422,-29.38609181088443,10.152285,981.96670672297,,Gaia_DR3,4057128332325205248,1.824707,-5.154744064263003,-13.02038129697666,-18.574411,,,,
268.3705556238533,-30.02182288098242,10.152863,818.1474,4556.3193,Gaia_DR3,4056384890745577344,1.3742046,-0.3715414706684207,-2.707828542860989,34.188198,,,,
267.07641320738185,-27.753536532513888,10.154424,2122.361497316842,,Gaia_DR3,4057714406393835008,1.0525436,0.1734152955935323,-0.44189891272171955,,,,,
268.2907553149308,-28.52643348856119,10.156941,510.6353,4916.0444,Gaia_DR3,4057383625272594816,1.2860231,-5.354001798130415,-0.12747531372838666,2.823865,,,,
266.87797558754875,-30.614270038226085,10.169121,2063.8934584567332,,Gaia_DR3,4056011091117963264,0.8380966,0.22599375348411868,-1.5063726398227448,,,,,
267.6437221533852,-28.51036367913144,10.175324,2684.694245306918,,Gaia_DR3,4057420145281241984,0.48330975,-0.8189123595575067,-2.0605003058139992,,,,,
267.28805486379093,-27.681708603041727,10.175441,752.1293843312769,,Gaia_DR3,4057721312701386496,1.4205456,1.591410838663081,6.389967196881061,86.914925,,,,
268.2806932062609,-28.622838448088576,10.175709,2244.1104837802295,,Gaia_DR3,4057370942144804992,3.703827,3.401134709345328,-1.9754573889887834,-25.05196,,,,
268.5048147977603,-29.34918780302217,10.18215,1567.360701024631,,Gaia_DR3,4056558407432403456,1.7028656,0.6751544775757381,-4.7081094686157305,7.132629,,,,
266.71629215596556,-27.185208094029814,10.18666,852.6915319348855,,Gaia_DR3,4060758919751492224,1.5841703,0.3828832517041567,-5.884356931801898,-18.77927,,,,
265.82500233748607,-30.748761297402787,10.190326,888.7112462394256,,Gaia_DR3,4056651414854706688,1.416565,2.583706759814385,-4.68901260764169,-17.59716,,,,
267.77736007534025,-27.71527152651057,10.19095,1152.4811,4658.8447,Gaia_DR3,4063672522462578432,1.4020586,-0.7119707737094794,-4.69040044343767,-4.986464,,,,
268.45657407974227,-28.886117657245492,10.191253,3353.5735449459635,,Gaia_DR3,4056607232637916800,5.6386766,-0.7056071628007708,-1.9126076629287994,,,,,
267.0334068937242,-30.23946861972749,10.19217,1952.9393,3674.9392,Gaia_DR3,4056044347005720320,5.570985,1.0162084286476862,-0.5248544410362773,,,,,
266.3961988032356,-28.295008285665784,10.193163,779.5750077962972,,Gaia_DR3,4057587653309838464,1.8749151,-10.683317379879085,-6.010120230579628,-79.817345,,,,
267.04502855154857,-28.308681977418882,10.194021,869.6565,4729.58,Gaia_DR3,4057623486213014656,1.4790812,-0.0196780029069185,-3.4324016136957534,-0.19575298,,,,
268.1495090382205,-27.858802058351984,10.196475,1584.0931,4548.9937,Gaia_DR3,4063473918873807616,2.362813,-0.14766865516238012,-0.9088589985740871,-0.39846924,,,,
266.6110545075651,-30.42323073076627,10.196846,265.0627,6575.038,Gaia_DR3,4056768414069982848,0.84935474,3.278617534766258,-15.358046846812119,-45.012165,,,,
265.66595786209405,-30.285980524135613,10.199525,616.9380942994279,,Gaia_DR3,4056744735904106752,0.45577812,-3.4580234148667883,-3.8620975110425113,-58.46851,,,,
266.36115802795393,-29.655888914337492,10.199948,2191.077616683287,,Gaia_DR3,4056884756145211648,2.2098742,1.0279381911689216,-0.004833632655348055,15.174456,,,,
264.9208448140199,-30.042375758894924,10.200092,686.0403855826855,,Gaia_DR3,4056979863908116992,0.6054001,3.9215357023246833,-5.645828581287096,,,,,
264.4669232338809,-29.1889903905853,10.200649,708.6378,10139.349,Gaia_DR3,4060102919293247488,0.46936417,4.480756429942592,-1.3093361145149405,-32.952072,,,,
266.3824582079732,-28.06249983996456,10.200862,570.1687,7495.1064,Gaia_DR3,4057600263333956736,0.36911774,4.179993227930509,-5.070748784877761,-10.139698,,,,
265.63403388691637,-28.953202236503262,10.200999,365.4048,5970.389,Gaia_DR3,4057166501692573056,0.9855881,-5.755597886192755,-14.39061762207989,,,,,
267.7104751584698,-30.155199731248935,10.202921,3026.2639895059447,,Gaia_DR3,4056415058606091520,2.2438707,-0.04317068112132471,-1.3564073318224896,-7.110101,,,,
266.68366698103495,-27.233775375127838,10.204366,1524.3183043282993,,Gaia_DR3,4060758365663524096,4.011881,-1.4994665974071004,-2.020413422829243,1.0705775,,,,
266.01437303612516,-30.207607271218528,10.209408,237.875,7289.0093,Gaia_DR3,4056833216536413184,0.74080276,3.3736333016426743,-0.4593980214275791,-17.805378,,,,
267.65484242338636,-30.204202197914455,10.209495,3171.8796574815397,,Gaia_DR3,4056408702052833280,2.441102,-0.21359917969051434,-1.3710376809952745,-8.077265,,,,
266.92807061161045,-27.99259394918007,10.212954,554.1068,4730.6523,Gaia_DR3,4057686300131395328,1.4815502,-3.226145667154973,-7.226596092020157,-46.013187,,,,
267.8388567197455,-28.5212513242192,10.219356,2652.7701364682607,,Gaia_DR3,4057428189836525184,1.9418335,-0.3363285726520866,-0.718545525229048,-0.9537191,,,,
265.3985203980402,-30.68702352451673,10.21991,1077.9224578837366,,Gaia_DR3,4056708280224786048,4.803586,-0.22027279194504354,-3.2009621051669073,,,,,
264.42376233000283,-29.275299502162163,10.221125,895.5612086646075,,Gaia_DR3,4060053857968571136,0.30710316,-0.16057777899227263,-4.472269338768988,8.242562,,,,
265.90183529282757,-30.556519350393845,10.221946,851.2505508464751,,Gaia_DR3,4056725292597305728,1.3776321,1.1277982046524755,-5.268712013661718,-31.86454,,,,
265.5972242166452,-30.024799954472645,10.230229,846.8,8720.153,Gaia_DR3,4056944954412471936,0.3827772,2.2045063145706516,-0.8198460288731325,-3.5103831,,,,
268.53794346738374,-28.814929863646743,10.232184,2159.7566804179705,,Gaia_DR3,4056613584786162432,2.5921898,2.654034693107748,-1.8117363287458583,17.03769,,,,
266.7649090418822,-29.399242208196537,10.235226,1087.6407960176448,,Gaia_DR3,4057258727566778112,1.2951717,-0.8619712691107481,-1.247629994296105,-39.09726,,,,
265.235476043565,-27.606328459052943,10.237246,430.5295553119926,,Gaia_DR3,4060853477815190400,0.50292206,-3.811612749741103,-10.51052242280893,-4.8045397,,,,
266.2322827673222,-28.739118360598237,10.237788,952.4658319246798,,Gaia_DR3,4057536457298718720,1.491107,5.131253175460175,-2.2440727627325465,0.84074885,,,,
267.6612908901317,-30.2222143768765,10.237954,3576.6323126271986,,Gaia_DR3,4056408633333279488,2.3933582,-0.1560748831223853,-1.427231444002412,-9.92885,,,,
266.7654853390307,-30.178477376926587,10.238223,2671.6624080861125,,Gaia_DR3,4056798508900182912,3.0364647,-0.23317164897039527,-1.168011950955499,,,,,
267.60917923163043,-29.34009610022199,10.241037,1370.6683,10208.505,Gaia_DR3,4057229075109915904,0.3164091,-0.7931459264209277,-3.9729282050994383,-13.6390505,,,,
266.28414867202156,-29.945932707149062,10.244608,2348.7382834129985,,Gaia_DR3,4056844241708364928,1.5011368,-1.1231422406433034,-2.603672580498351,,,,,
266.8309602819108,-28.570506667677968,10.244805,587.9532085120218,,Gaia_DR3,4057523842971599616,1.373642,2.0929272427593317,-1.7470124161761955,-34.02009,,,,
265.74077578045143,-29.41512305639471,10.247076,177.3443513334367,,Gaia_DR3,4057073769060459264,0.8403101,-6.103500755708655,-38.25867105257816,-24.175776,,,,
268.3185929398221,-28.636868385065906,10.25359,1640.6152415366207,,Gaia_DR3,4057370701626637440,1.9151955,-0.6342046309541969,-1.3130587425008902,-37.597813,,,,
267.4098435798915,-28.115032589767473,10.257276,576.7423320586737,,Gaia_DR3,4057643625330260608,0.5169163,-4.657196246373855,-13.46099366670578,-13.540081,,,,
266.505960228744,-27.35014734110686,10.258415,1225.8224,4674.241,Gaia_DR3,4060732668925658240,1.9975939,0.1367426239315886,-4.513914059504843,-19.9376,,,,
265.2659291869719,-28.736831140007016,10.258899,257.6611,7219.675,Gaia_DR3,4060189029149022336,0.70447254,4.603912531997709,-2.0067337329595736,-39.114,,,,
268.09381610734886,-28.965949320205638,10.259594,546.1448,9242.213,Gaia_DR3,4057333524380917760,0.31967354,-1.3899961164467267,-12.644095935572173,-20.473135,,,,
267.7516183639672,-30.57114499125445,10.260438,1083.6832,9244.836,Gaia_DR3,4055965323953850112,0.37885094,3.7716068838639734,1.3746497099493151,-15.315014,,,,
267.8398455549548,-29.032660084868066,10.2620945,1075.1094,3242.5874,Gaia_DR3,4057329233795608704,5.4020967,-10.924549020663864,-11.633815435324252,,,,,
265.86422924206107,-28.414521984615327,10.263213,674.3427535256744,,Gaia_DR3,4060562175902515456,1.4719067,12.96846363313815,-10.762372873045718,-45.672913,,,,
265.6950319402089,-28.32533044241467,10.264539,690.2976650803727,,Gaia_DR3,4060578221900479104,1.4619741,-4.7483973571251745,-3.451926462920375,-42.21022,,,,
265.8316190685412,-28.67575665067309,10.267792,2001.089998081721,,Gaia_DR3,4057554496161464064,1.182271,-0.21993597113836458,-3.643978150299384,,,,,
265.7955238779294,-30.65820160415804,10.268233,1659.2939912383345,,Gaia_DR3,4056723059211700992,3.269824,0.2377505901994808,-2.0561390169216742,-6.2096276,,,,
265.1788637929654,-27.902837971850314,10.268596,287.46200911716676,,Gaia_DR3,4060652232783481472,0.6571665,2.5475966222505106,-15.85846443905769,-16.598312,,,,
267.39563384005714,-30.54993974407062,10.270041,622.705946675774,,Gaia_DR3,4055980815849879936,0.39931488,-1.1075815810845049,-2.3157219981334483,3.8360732,,,,
266.8064606063195,-30.280203486548665,10.271376,643.9607,5170.141,Gaia_DR3,4056794424393241088,1.3532887,3.049906675942793,2.646894150634953,-20.816301,,,,
265.5752974221233,-27.59986754903575,10.272029,1546.561595231082,,Gaia_DR3,4060686558167056768,0.73346233,-0.5369835228007018,-2.515083374291235,,,,,
267.666072199403,-29.26666271286554,10.272829,669.6509096783269,,Gaia_DR3,4057230518218988928,1.2674589,-3.992894315342671,2.818115060829329,-30.728409,,,,
267.94066678648903,-30.45085218015628,10.275391,1211.5856383280618,,Gaia_DR3,4056343074930849280,2.0009928,-2.276935108956945,-4.059924339014625,2.324812,,,,
265.4768569092633,-30.24499316948059,10.277469,317.61297457310474,,Gaia_DR3,4056934985776230528,0.67613125,-10.156498586449388,-21.88895223684571,-17.29354,,,,
268.5181290886577,-29.09402661159223,10.277717,1466.1575,4692.197,Gaia_DR3,4056588433457707904,2.5583572,1.1867786911644296,-1.6743112493650982,-42.477783,,,,
264.3282011542811,-28.490528280045694,10.282301,189.8201,6231.4595,Gaia_DR3,4060422228638301184,0.90459824,28.519119987046558,-43.25410471377995,11.967771,,,,
265.0293167883502,-28.04390646106547,10.286874,629.920954801492,,Gaia_DR3,4060275546982017536,1.5455914,-18.789440053753335,-16.28224779224701,-27.452106,,,,
268.2249654985295,-29.05720919401452,10.290489,953.2696873785603,,Gaia_DR3,4056581252268950912,0.19447613,2.9529488503743937,-3.7318098971010194,-15.31171,,,,
268.42585912065897,-29.07558545935165,10.290555,171.5431,5792.6587,Gaia_DR3,4056600223249422848,0.81816006,27.58504298677319,-4.628141844141954,-1.9781234,,,,
266.6019060354918,-27.438563321531802,10.291246,692.1490411429179,,Gaia_DR3,4060728270863752960,1.6397858,10.392508639291636,1.1780487737328051,4.5384183,,,,
267.17000884018023,-30.41874303028789,10.292581,1097.8888,4659.663,Gaia_DR3,4056027171477582592,2.286172,0.7939890480203574,-0.12508285626233673,-53.640602,,,,
264.36384905216045,-29.137211589087137,10.294923,362.7419,5957.944,Gaia_DR3,4060105741179773952,0.92322254,-2.472034730035218,0.7202207116987249,-9.202581,,,,
267.33862875186446,-30.06975773713714,10.295826,1467.744208445604,,Gaia_DR3,4056425194731110272,1.568883,0.2810260151802455,-1.339099623874958,13.931754,,,,
267.79403818588986,-30.35825906173149,10.297211,1878.7765004363853,,Gaia_DR3,4056356165996711040,2.6983461,-1.3514313761425514,-2.9807821487376938,20.545055,,,,
266.1461200899734,-30.179644881007054,10.299264,299.9414,6336.158,Gaia_DR3,4056832117025117184,0.9820471,1.8764298913586712,-13.739435778928868,-46.82668,,,,
264.8772521362389,-28.50058584726005,10.29927,354.6257574718149,,Gaia_DR3,4060223590696970624,0.5577297,-5.043335405329287,-4.749529267094737,-26.545494,,,,
268.0058626437369,-29.408765846147148,10.299553,2073.0845,4678.012,Gaia_DR3,4056565962185390208,2.517994,-3.121280558945093,-7.063058366057855,-30.093094,,,,
268.6602066247995,-28.97897291151722,10.300246,1250.9674779173827,,Gaia_DR3,4056596615413815936,0.6422663,-1.3934397656218078,-3.5146447048890144,-16.293587,,,,
267.93907450640427,-28.518785013531897,10.300544,1798.4152,15756.446,Gaia_DR3,4057427674440726272,0.5077677,-1.4766278233825265,-2.3852371881094125,,,,,
266.40608379724415,-27.726059589221393,10.301248,1119.602,4653.694,Gaia_DR3,4060705249838610304,2.028203,1.9495058679197097,-0.8144978799962883,-32.6558,,,,
267.70305700230375,-29.536422985515188,10.301448,1116.9635270920353,,Gaia_DR3,4056467594656328960,1.9987593,-4.152422249879214,-7.527826372436883,-29.648752,,,,
267.0376222152551,-27.312878689052614,10.304141,1254.7107556330393,,Gaia_DR3,4060744626100133120,1.8808498,-4.5149896321975564,-11.86347056611807,17.26287,,,,
267.603107933409,-30.44008984506213,10.305385,1082.3409599342497,,Gaia_DR3,4055982538186414848,0.7456484,1.4271992926926331,-5.612869140132671,,,,,
267.4899174498662,-28.969041727352554,10.3054695,9135.252,3676.3354,Gaia_DR3,4057297725870953600,3.017435,0.9706073391909731,1.9363072269580044,,,,,
266.1523454068477,-27.204197450348392,10.306014,986.6921370835555,,Gaia_DR3,4060796337476769024,1.7517633,8.010415722419868,-4.021259603684245,-28.877972,,,,
268.1436551968972,-29.883000690798628,10.308124,1212.6733,5068.4897,Gaia_DR3,4056401933182277632,2.2157612,-1.617265693770939,-3.0285005034331016,-42.989002,,,,
268.4062040894956,-28.978992797037478,10.308324,1099.2290563928796,,Gaia_DR3,4056604891772371072,1.5015411,-0.9959502623274248,-1.3432501758542303,-21.73764,,,,
267.7373630026012,-30.085108990230232,10.3091135,4143.1445,3613.7383,Gaia_DR3,4056415986319130368,3.34585,0.22510303156617656,-6.088953334048819,41.65591,,,,
264.4264111082813,-28.73867802130607,10.309218,580.3270680376199,,Gaia_DR3,4060134191046513280,1.4014158,0.35019563184992264,-4.603072496279591,3.415319,,,,
267.5848314464902,-29.72585750811111,10.311209,1221.9141,15641.014,Gaia_DR3,4056440205544338944,3.7340508,0.23457890929191044,0.27296201561589073,-28.31457,,,,
264.5372682446573,-28.923575873699665,10.313051,149.8664,6058.779,Gaia_DR3,4060116323980317696,0.75823116,-6.772718737231007,-24.824015101461637,-56.329277,,,,
267.05905109204565,-29.885282312181808,10.318515,772.2599,4673.7124,Gaia_DR3,4056809748835802240,1.456953,-2.62099116497141,-10.832902088045946,18.612045,,,,
265.67902800941346,-28.94080221007531,10.323007,417.76757270798413,,Gaia_DR3,4057166849590240768,0.82824326,5.1469729593646445,3.302167029554215,8.882675,,,,
268.11920601140486,-30.107751018893268,10.325945,489.2492,7658.149,Gaia_DR3,4056389254435448448,0.4232092,-1.2723971511972512,-2.321388334656451,4.0041595,,,,
267.18670727133707,-28.967037767353354,10.325968,167.28933410479684,,Gaia_DR3,4057312255702735872,0.846879,-22.886831660298007,-18.01268159720358,32.52635,,,,
264.58152147642954,-29.046503333060066,10.326959,968.3331535282732,,Gaia_DR3,4060110345385480576,1.7592325,-2.190974407363889,-8.59139578833896,-29.85818,,,,
267.90843594820126,-29.167348063417034,10.327474,681.0788,4646.0483,Gaia_DR3,4057323152121420672,1.3786716,-1.7488233756629714,-6.949183762721961,17.738165,,,,
268.199162749547,-28.85885206202661,10.330044,1619.7584,4466.5894,Gaia_DR3,4057357855463527680,2.1831064,1.803607871806854,-1.6221156965108803,-61.25037,,,,
268.4560367252384,-28.36273509408895,10.33107,1362.1155,6583.7246,Gaia_DR3,4063391322461935488,0.6453676,0.06892080315778046,-1.5035421317970667,,,,,
266.8033516025513,-29.99614792896783,10.3357525,1602.9650208042835,,Gaia_DR3,4056813837644758016,2.6240244,0.035684228692947045,-3.840264072075693,-17.072903,,,,
266.19259751305947,-28.08911573983448,10.33698,1028.5754150858118,,Gaia_DR3,4060597321572476416,0.43000507,0.3392119757691928,-6.155846535535035,0.44489205,,,,
265.0128125773166,-30.15760847312009,10.33715,648.2218426259831,,Gaia_DR3,4056930553370580992,1.4981041,-3.3553200980473203,-0.2102040190690996,61.67404,,,,
264.3101384231981,-29.469313853577372,10.339536,627.9866909011155,,Gaia_DR3,4060026778113030528,0.39722633,-3.2853473859005753,-0.7749210785392133,-32.853283,,,,
264.6417348498578,-28.99687277700692,10.34144,258.7044,6746.5654,Gaia_DR3,4060112029012660992,0.863945,20.10339636369801,8.149902552503358,22.03344,,,,
267.67638414778554,-27.792302494583918,10.344211,883.0742265525026,,Gaia_DR3,4057666955593025408,1.4098406,-3.635893937934712,-6.266587426386986,6.3319254,,,,
268.17566239814414,-29.69108963819941,10.346644,659.5453,5181.3506,Gaia_DR3,4056452678127985408,1.3213062,-0.922940600268315,-10.451798123375436,-46.473145,,,,
266.8842596340722,-27.61443608706118,10.348104,180.1555,5797.8384,Gaia_DR3,4057731375791467008,0.83955383,-10.984993996787223,-30.041362418406315,66.55126,,,,
268.50015461365706,-28.303971999816515,10.349741,957.4940641833309,,Gaia_DR3,4063393074785995776,0.27724552,-4.223476729983692,-5.868241111486553,16.719791,,,,
268.2666204196251,-27.87258730293497,10.351298,1048.056823902137,,Gaia_DR3,4063470349827774848,0.057958603,0.5949810752306132,-5.928882267391047,,,,,
266.7667939892527,-30.23392462511872,10.354034,2557.919591196043,,Gaia_DR3,4056797821704506368,6.305414,-1.4477978318097995,-4.105579902497354,,,,,
265.18888148766723,-28.25955689252187,10.35447,1877.7113214843203,,Gaia_DR3,4060256339885137792,2.2635431,0.18152221868888063,-0.7625437765605693,-37.99942,,,,
264.472541589377,-29.29044396196807,10.358097,1119.1135,10518.817,Gaia_DR3,4060053926687870208,0.8251715,2.165102441426301,-1.2799021466826939,,,,,
266.25822687486374,-29.62617164915913,10.362967,1378.222560897678,,Gaia_DR3,4056886714650359552,0.9880209,-0.2476333625266582,-2.8467624256704873,,,,,
265.14244606195274,-28.23559679862192,10.365342,1004.2285464859139,,Gaia_DR3,4060256580403429632,1.6098909,-1.122261067037055,-2.659183626983997,-50.162216,,,,
268.0594748319286,-28.477778350046933,10.366303,1674.027334537716,,Gaia_DR3,4057382560119990656,0.42435646,0.4269641323423951,-1.1233572145087116,,,,,
268.3416224904067,-28.565623536853764,10.369163,1948.9048,13600.785,Gaia_DR3,4057371530641883520,0.33045483,0.6781977880847397,-0.4436085328073604,,,,,
266.0818134070874,-27.404272749682615,10.371114,1078.2688780573167,,Gaia_DR3,4060775343707934848,1.7123766,-0.6870556419139582,-5.232720028864562,4.6800594,,,,
264.68036362598355,-28.943587497794876,10.373485,587.3557629892607,,Gaia_DR3,4060112681847729792,0.71916676,-0.8607219704185819,2.0326471316124284,-0.8563836,,,,
267.6408545946477,-28.357760376649747,10.373974,5037.6343,3472.1301,Gaia_DR3,4057448629514809856,4.65551,2.4302774733279167,-7.17225604677548,-7.4110794,,,,
265.97696383792754,-28.241863998074425,10.374019,2250.6812,15239.376,Gaia_DR3,4060573647708894976,0.5453024,0.7682658366966314,-0.7993087668696488,,,,,
267.03336685337683,-29.8406829018649,10.374362,789.6811945047817,,Gaia_DR3,4057186086746242048,1.4674015,4.222320396667626,2.380395090514028,-20.7282,,,,
266.7448904608013,-30.394416345570484,10.374374,641.6730603298771,,Gaia_DR3,4056769204343934976,0.4369011,-0.014337714353714212,-3.2228017470700987,-19.740952,,,,
266.6293897022895,-30.7454787071251,10.375371,213.5834,4791.202,Gaia_DR3,4056003566334898432,1.460619,-31.248661261285235,-61.39622725834,41.944324,,,,
268.4165918367465,-28.972186372743735,10.375993,5333.542,3458.5073,Gaia_DR3,4056604891772370304,4.1674213,-0.6130186162514086,-1.1635555941217808,-22.595257,,,,
264.4373830735064,-29.64474194527576,10.377557,403.9588,6721.3345,Gaia_DR3,4060009602622299392,0.8447323,-4.276771874570358,-13.971812193729033,-26.816193,,,,
265.99918653406326,-30.477353059092,10.380239,7082.328673812985,,Gaia_DR3,4056684954262144896,4.681859,0.14583813109707325,-1.0592221858989772,-41.76853,,,,
265.8476284085836,-28.220614104420974,10.381682,267.4739,6510.686,Gaia_DR3,4060585093848754944,0.8516798,-4.550783583605131,-40.80934522785482,0.2612521,,,,
267.0695188187603,-29.34450746826852,10.385287,2184.1274,16930.736,Gaia_DR3,4057262060461670912,0.8743334,-0.4442831996569902,-2.2427799035929543,,,,,
265.83317439247645,-28.22016314356394,10.38658,739.792,5230.211,Gaia_DR3,4060585059489023488,1.3777132,-5.171026889286875,-8.207689577620464,-62.81459,,,,
267.80965552480023,-30.36564617626179,10.387834,2852.834067500679,,Gaia_DR3,4056356131692537984,2.164506,-0.2570610575633575,-1.4172517340307134,-11.2561865,,,,
267.19728290590234,-30.86880451792665,10.39344,1007.2020248935597,,Gaia_DR3,4055943711668763904,0.25955868,1.1283305797519647,-0.662495599314785,,,,,
268.4267229265077,-28.67637302224052,10.393789,1829.7963452393908,,Gaia_DR3,4057366887695680384,0.45030785,1.2838404219211017,-0.7050493909845152,,,,,
266.8787411354202,-30.226997105985216,10.3968115,251.7051,6677.8394,Gaia_DR3,4056794351371840896,0.7258301,-1.6611993305981738,-26.37095525644976,-33.461147,,,,
265.41876737210436,-27.613404243966187,10.397474,927.4864346887314,,Gaia_DR3,4060851210072694016,1.458581,0.17907602231109207,0.25303804044741074,-29.908813,,,,
265.9783812072649,-29.02830667500298,10.397518,836.0649302517984,,Gaia_DR3,4057155717034912000,0.74468327,-4.04822669298301,-10.049607063142858,-19.789888,,,,
266.0201391238973,-27.594356860655413,10.398992,1300.6942204072466,,Gaia_DR3,4060676112804702208,0.8425875,-0.39484404805646334,-1.4164220155436955,,,,,
267.98733585379506,-28.283986395390862,10.39965,2402.76947718557,,Gaia_DR3,4057440696763693312,1.5643206,0.6667913574378305,-1.9062041259858373,13.41847,,,,
268.0982786469852,-28.674465440459215,10.400938,9817.261,3425.8633,Gaia_DR3,4057375649420132608,4.294941,-1.7614369914804386,-2.0259529857965046,20.076567,,,,
265.5180280472252,-27.900806084272066,10.403098,325.4494817783664,,Gaia_DR3,4060643638495938304,1.4176102,-2.3500980642579976,-20.567523062492022,-61.920624,,,,
266.51105609132725,-28.992719962578253,10.403703,1543.53035926131,,Gaia_DR3,4057476155957749120,2.6253672,-0.9581262311855356,-1.5534823129441604,-9.035295,,,,
267.8538282198865,-28.938223616649722,10.404052,3284.837,4627.134,Gaia_DR3,4057341912542086656,1.9092455,-0.40225230714936855,-1.8174219361406057,4.7870297,,,,
265.14963392456355,-28.91191179600837,10.404286,904.6453945577834,,Gaia_DR3,4060151126006508288,1.1484613,-4.926736369362687,-5.024757289968849,-22.046902,,,,
267.5088084253663,-27.81573474901469,10.40837,856.7134,5040.074,Gaia_DR3,4057666130959381760,1.3429251,1.0391514828665405,3.053150246823743,-34.19587,,,,
267.8482993639379,-29.147053497590676,10.408883,883.5684,4468.8384,Gaia_DR3,4057326107059120896,1.7339602,-3.148688428152534,-4.058879678313681,-31.853436,,,,
